assetId,profileId,gender,numericId,identityScope,isReserve,reserveStatus,activeForTarget,identityDecision,shotType,targetFaceType,targetLooksLevel,targetLooksLevelBand,status,localPath,finalPath,approvedPath,rejectedPath,expectedRawPath,expectedFinalPath,expectedApprovedPath,expectedRejectedPath,storagePath,legacyStoragePath,model,size,quality,outputFormat,promptHash,referenceAssetId,referenceLocalPath,resolvedReferencePath,attempt,attemptCount,dryRun,updatedAt,error
female_134__vibe_card__v001,female_134,female,,reserve,True,standby,False,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_134__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/134/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_134__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_134__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_134__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/134/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_134__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_134__vibe_card__v001__attempt01.png,ai_profiles/female/134/vibe_card.png,ai_profiles/female/134.png,codex-built-in-imagegen,1024x1536,high,png,86411e9360d3328f65842429,female_134__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/134/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/134/face_card.png,,0,False,2026-05-06T23:01:12+00:00,
female_135__face_card__v001,female_135,female,,reserve,True,standby,False,,face_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_135__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/135/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_135__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_135__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_135__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/135/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_135__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_135__face_card__v001__attempt01.png,ai_profiles/female/135/face_card.png,ai_profiles/female/135.png,codex-built-in-imagegen,1024x1536,high,png,d2a19c965c760b474526d219,,,,,0,False,2026-05-10T14:25:21+00:00,missing_image
female_135__silhouette_card__v001,female_135,female,,reserve,True,standby,False,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_135__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/135/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_135__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_135__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_135__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/135/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_135__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_135__silhouette_card__v001__attempt01.png,ai_profiles/female/135/silhouette_card.png,ai_profiles/female/135.png,codex-built-in-imagegen,1024x1536,high,png,6d25934cf307d9af610d8cd3,female_135__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/135/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/135/face_card.png,,0,False,2026-05-10T12:28:48+00:00,missing_image
female_135__vibe_card__v001,female_135,female,,reserve,True,standby,False,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_135__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/135/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_135__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_135__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_135__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/135/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_135__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_135__vibe_card__v001__attempt01.png,ai_profiles/female/135/vibe_card.png,ai_profiles/female/135.png,codex-built-in-imagegen,1024x1536,high,png,c2d7d68ba904c3f7b691dce2,female_135__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/135/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/135/face_card.png,,0,False,2026-05-06T23:01:12+00:00,
female_136__face_card__v001,female_136,female,,reserve,True,standby,False,,face_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_136__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/136/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_136__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_136__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_136__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/136/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_136__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_136__face_card__v001__attempt01.png,ai_profiles/female/136/face_card.png,ai_profiles/female/136.png,codex-built-in-imagegen,1024x1536,high,png,1e762f5c99f2040f2fe3e0ab,,,,,0,False,2026-05-10T14:25:21+00:00,missing_image
female_136__silhouette_card__v001,female_136,female,,reserve,True,standby,False,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_136__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/136/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_136__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_136__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_136__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/136/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_136__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_136__silhouette_card__v001__attempt01.png,ai_profiles/female/136/silhouette_card.png,ai_profiles/female/136.png,codex-built-in-imagegen,1024x1536,high,png,db0a5fa31d993d82cadc5b53,female_136__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/136/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/136/face_card.png,,0,False,2026-05-10T12:28:48+00:00,missing_image
female_136__vibe_card__v001,female_136,female,,reserve,True,standby,False,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_136__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/136/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_136__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_136__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_136__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/136/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_136__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_136__vibe_card__v001__attempt01.png,ai_profiles/female/136/vibe_card.png,ai_profiles/female/136.png,codex-built-in-imagegen,1024x1536,high,png,c795338df16f76e7994eb5a9,female_136__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/136/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/136/face_card.png,,0,False,2026-05-06T23:01:12+00:00,
female_137__face_card__v001,female_137,female,,reserve,True,standby,False,,face_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_137__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/137/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_137__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_137__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_137__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/137/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_137__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_137__face_card__v001__attempt01.png,ai_profiles/female/137/face_card.png,ai_profiles/female/137.png,codex-built-in-imagegen,1024x1536,high,png,2c4cbe153002297fe60cd6b8,,,,,0,False,2026-05-10T14:25:21+00:00,missing_image
female_137__silhouette_card__v001,female_137,female,,reserve,True,standby,False,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_137__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/137/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_137__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_137__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_137__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/137/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_137__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_137__silhouette_card__v001__attempt01.png,ai_profiles/female/137/silhouette_card.png,ai_profiles/female/137.png,codex-built-in-imagegen,1024x1536,high,png,bec93e6db2150a374826dc5b,female_137__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/137/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/137/face_card.png,,0,False,2026-05-10T12:28:48+00:00,missing_image
female_137__vibe_card__v001,female_137,female,,reserve,True,standby,False,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_137__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/137/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_137__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_137__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_137__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/137/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_137__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_137__vibe_card__v001__attempt01.png,ai_profiles/female/137/vibe_card.png,ai_profiles/female/137.png,codex-built-in-imagegen,1024x1536,high,png,dd589196b2f5ec20bebae2b0,female_137__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/137/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/137/face_card.png,,0,False,2026-05-06T23:01:12+00:00,
female_138__face_card__v001,female_138,female,,reserve,True,standby,False,,face_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_138__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/138/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_138__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_138__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_138__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/138/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_138__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_138__face_card__v001__attempt01.png,ai_profiles/female/138/face_card.png,ai_profiles/female/138.png,codex-built-in-imagegen,1024x1536,high,png,ceac2548d1d2a5fe4c429a6d,,,,,0,False,2026-05-10T14:25:21+00:00,missing_image
female_138__silhouette_card__v001,female_138,female,,reserve,True,standby,False,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_138__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/138/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_138__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_138__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_138__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/138/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_138__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_138__silhouette_card__v001__attempt01.png,ai_profiles/female/138/silhouette_card.png,ai_profiles/female/138.png,codex-built-in-imagegen,1024x1536,high,png,35e5ecb7d6027029e59ff9d1,female_138__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/138/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/138/face_card.png,,0,False,2026-05-10T12:28:48+00:00,missing_image
female_138__vibe_card__v001,female_138,female,,reserve,True,standby,False,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_138__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/138/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_138__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_138__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_138__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/138/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_138__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_138__vibe_card__v001__attempt01.png,ai_profiles/female/138/vibe_card.png,ai_profiles/female/138.png,codex-built-in-imagegen,1024x1536,high,png,2704e89bc82374f01430e7f6,female_138__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/138/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/138/face_card.png,,0,False,2026-05-06T23:01:12+00:00,
female_139__face_card__v001,female_139,female,,reserve,True,standby,False,,face_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_139__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/139/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_139__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_139__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_139__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/139/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_139__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_139__face_card__v001__attempt01.png,ai_profiles/female/139/face_card.png,ai_profiles/female/139.png,codex-built-in-imagegen,1024x1536,high,png,07f13e94ef773e213aa8fe56,,,,,0,False,2026-05-10T14:25:21+00:00,missing_image
female_139__silhouette_card__v001,female_139,female,,reserve,True,standby,False,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_139__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/139/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_139__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_139__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_139__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/139/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_139__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_139__silhouette_card__v001__attempt01.png,ai_profiles/female/139/silhouette_card.png,ai_profiles/female/139.png,codex-built-in-imagegen,1024x1536,high,png,9fb7028c134006378e36367f,female_139__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/139/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/139/face_card.png,,0,False,2026-05-10T12:28:48+00:00,missing_image
female_139__vibe_card__v001,female_139,female,,reserve,True,standby,False,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_139__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/139/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_139__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_139__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_139__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/139/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_139__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_139__vibe_card__v001__attempt01.png,ai_profiles/female/139/vibe_card.png,ai_profiles/female/139.png,codex-built-in-imagegen,1024x1536,high,png,112abc03b7a0c55e40b7cef8,female_139__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/139/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/139/face_card.png,,0,False,2026-05-06T23:01:12+00:00,
female_140__face_card__v001,female_140,female,,reserve,True,standby,False,,face_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_140__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/140/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_140__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_140__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_140__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/140/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_140__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_140__face_card__v001__attempt01.png,ai_profiles/female/140/face_card.png,ai_profiles/female/140.png,codex-built-in-imagegen,1024x1536,high,png,9259d346e65f35504d8e75e7,,,,,0,False,2026-05-10T14:25:21+00:00,missing_image
female_140__silhouette_card__v001,female_140,female,,reserve,True,standby,False,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_140__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/140/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_140__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_140__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_140__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/140/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_140__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_140__silhouette_card__v001__attempt01.png,ai_profiles/female/140/silhouette_card.png,ai_profiles/female/140.png,codex-built-in-imagegen,1024x1536,high,png,53234fdd590e699f8600968e,female_140__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/140/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/140/face_card.png,,0,False,2026-05-10T12:28:48+00:00,missing_image
female_140__vibe_card__v001,female_140,female,,reserve,True,standby,False,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_140__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/140/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_140__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_140__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_140__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/140/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_140__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_140__vibe_card__v001__attempt01.png,ai_profiles/female/140/vibe_card.png,ai_profiles/female/140.png,codex-built-in-imagegen,1024x1536,high,png,ce17107d42f6f70ede53c8a2,female_140__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/140/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/140/face_card.png,,0,False,2026-05-06T23:01:12+00:00,
female_901__face_card__v001,female_901,female,,production,False,,True,approved,face_card,,,,file_needs_review,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_901__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/901/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_901__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_901__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_901__face_card__v001__attempt01.png,,,,ai_profiles/female/901/face_card.png,ai_profiles/female/901.png,gpt-image-2-2026-04-21,1024x1536,high,png,c0f6eee11ca02878fe624103,,,,,1,False,2026-05-10T14:25:21+00:00,Integrity passed; visual policy QA still requires manual review.
female_901__silhouette_card__v001,female_901,female,,production,False,,True,approved,silhouette_card,,,,file_needs_review,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_901__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/901/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_901__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_901__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_901__silhouette_card__v001__attempt01.png,,,,ai_profiles/female/901/silhouette_card.png,ai_profiles/female/901.png,gpt-image-2-2026-04-21,1024x1536,high,png,cb02f98a47ebff0b8b395fd2,female_901__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/901/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/901/face_card.png,,1,False,2026-05-10T12:28:48+00:00,Integrity passed; visual policy QA still requires manual review.
female_901__vibe_card__v001,female_901,female,,production,False,,True,approved,vibe_card,,,,vision_approved,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_901__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/901/vibe_card.png,,,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_901__vibe_card__v001__attempt01.png,,,,ai_profiles/female/901/vibe_card.png,ai_profiles/female/901.png,gpt-image-2-2026-04-21,1024x1536,high,png,c333c2b0bd4f1376db2ca98f,female_901__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/901/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/901/face_card.png,,1,False,2026-05-09T18:21:03+00:00,
female_902__face_card__v001,female_902,female,,production,False,,True,rejected,face_card,,,,file_needs_review,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_902__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/902/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_902__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_902__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_902__face_card__v001__attempt01.png,,,,ai_profiles/female/902/face_card.png,ai_profiles/female/902.png,gpt-image-2-2026-04-21,1024x1536,high,png,38a18d997f696fc88370e1ae,,,,,1,False,2026-05-10T14:25:21+00:00,Integrity passed; visual policy QA still requires manual review.
female_902__silhouette_card__v001,female_902,female,,production,False,,True,rejected,silhouette_card,,,,file_needs_review,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_902__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/902/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/female_902__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/female_902__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_902__silhouette_card__v001__attempt01.png,,,,ai_profiles/female/902/silhouette_card.png,ai_profiles/female/902.png,gpt-image-2-2026-04-21,1024x1536,high,png,121ded62d4553f6b22df32df,female_902__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/902/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/902/face_card.png,,1,False,2026-05-10T12:28:48+00:00,Integrity passed; visual policy QA still requires manual review.
female_902__vibe_card__v001,female_902,female,,production,False,,True,rejected,vibe_card,,,,vision_rejected,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_902__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/902/vibe_card.png,,,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/female_902__vibe_card__v001__attempt01.png,,,,ai_profiles/female/902/vibe_card.png,ai_profiles/female/902.png,gpt-image-2-2026-04-21,1024x1536,high,png,930d75f876750d75c4ef5456,female_902__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/902/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/female/902/face_card.png,,1,False,2026-05-09T18:21:03+00:00,brandFit_lt_4
